OTU_97.6797.0	Sebaldella termitidis	Sebaldella
OTU_97.33933.0	Streptococcus suis	Streptococcus
OTU_97.1043.0	Burkholderia cenocepacia	Burkholderia
OTU_97.10795.0	Lutibacter sp. LPB0138	Lutibacter
OTU_97.39565.0	Neisseria meningitidis	Neisseria
OTU_97.40587.0	Neisseria meningitidis	Neisseria
OTU_97.19884.1	Burkholderia pseudomallei	Burkholderia
OTU_97.2083.0	Actinomyces sp. VUL4_3	Actinomyces
OTU_97.36217.0	Streptococcus pyogenes	Streptococcus
OTU_97.38344.1	Porphyromonas gingivalis	Porphyromonas
OTU_97.37418.0	Streptococcus pyogenes	Streptococcus
OTU_97.24323.0	Lactococcus lactis	Lactococcus
OTU_97.22130.0	Streptococcus suis	Streptococcus
OTU_97.34267.0	Lactococcus lactis	Lactococcus
OTU_97.35183.0	Campylobacter jejuni	Campylobacter
OTU_97.42560.0	Streptococcus agalactiae	Streptococcus
OTU_97.22265.0	Streptococcus thermophilus	Streptococcus
OTU_97.37691.1	Flavobacterium columnare	Flavobacterium
OTU_97.39529.0	Fusobacterium hwasookii	Fusobacterium
OTU_97.36526.1	Maribacter sp. HTCC2170	Maribacter
OTU_97.1270.0	Corynebacterium pseudotuberculosis	Corynebacterium
OTU_97.44485.0	Streptococcus agalactiae	Streptococcus
OTU_97.34836.0	Streptococcus suis	Streptococcus
OTU_97.5136.0	Neisseria meningitidis	Neisseria
OTU_97.7138.0	Tannerella sp. oral taxon HOT-286	Tannerella
OTU_97.15358.0	Streptococcus equi	Streptococcus
OTU_97.23668.0	Kingella kingae	Kingella
OTU_97.5695.0	Burkholderia mallei	Burkholderia
OTU_97.39830.1	Neisseria meningitidis	Neisseria
OTU_97.35416.0	Ralstonia insidiosa	Ralstonia
OTU_97.9536.0	Streptococcus suis	Streptococcus
OTU_97.42200.0	Gallibacterium anatis	Gallibacterium
OTU_97.40587.1	Neisseria meningitidis	Neisseria
OTU_97.29976.0	Riemerella anatipestifer	Riemerella
OTU_97.30379.0	[Haemophilus] ducreyi	Haemophilus
OTU_97.11308.0	Paraburkholderia rhizoxinica	Paraburkholderia
OTU_97.34267.1	Streptococcus thermophilus	Streptococcus
OTU_97.42844.1	Haemophilus influenzae	Haemophilus
OTU_97.2092.1	Burkholderia mallei	Burkholderia
OTU_97.16180.0	Neisseria meningitidis	Neisseria
OTU_97.27262.1	Mannheimia haemolytica	Mannheimia
OTU_97.6806.0	Aerococcus sanguinicola	Aerococcus
OTU_97.2839.0	Brevundimonas sp. DS20	Brevundimonas
OTU_97.36526.0	Riemerella anatipestifer	Riemerella
OTU_97.37712.0	Neisseria meningitidis	Neisseria
OTU_97.3591.0	Campylobacter jejuni	Campylobacter
OTU_97.39830.0	Neisseria meningitidis	Neisseria
OTU_97.22915.0	Aggregatibacter aphrophilus	Aggregatibacter
OTU_97.20771.0	Streptococcus lutetiensis	Streptococcus
OTU_97.32128.0	Burkholderia pseudomallei	Burkholderia
OTU_97.27056.0	Streptococcus suis	Streptococcus
OTU_97.142.1	Flavobacterium psychrophilum	Flavobacterium
OTU_97.4935.0	Neisseria meningitidis	Neisseria
OTU_97.13074.0	Flavobacterium columnare	Flavobacterium
OTU_97.42844.0	Bibersteinia trehalosi	Bibersteinia
OTU_97.42285.0	Streptococcus iniae	Streptococcus
OTU_97.10090.0	Aerococcus viridans	Aerococcus
OTU_97.26859.0	Actinotignum schaalii	Actinotignum
OTU_97.33665.0	Streptococcus thermophilus	Streptococcus
OTU_97.41546.0	Haemophilus influenzae	Haemophilus
OTU_97.13480.0	Aerococcus urinaehominis	Aerococcus
OTU_97.42691.0	Haemophilus influenzae	Haemophilus
OTU_97.45366.0	Streptococcus sp. I-P16	Streptococcus
OTU_97.39489.0	Neisseria gonorrhoeae	Neisseria
OTU_97.3972.0	Tannerella forsythia	Tannerella
OTU_97.5795.0	Campylobacter jejuni	Campylobacter
OTU_97.33210.0	Streptococcus uberis	Streptococcus
OTU_97.8896.0	Mannheimia haemolytica	Mannheimia
OTU_97.21068.0	Pasteurella multocida	Pasteurella
OTU_97.29427.0	Muricauda lutaonensis	Muricauda
OTU_97.4793.0	Rothia mucilaginosa	Rothia
OTU_97.39529.1	Fusobacterium nucleatum	Fusobacterium
OTU_97.27262.0	Glaesserella parasuis	Glaesserella
OTU_97.16181.1	Neisseria meningitidis	Neisseria
OTU_97.2092.0	Burkholderia insecticola	Burkholderia
OTU_97.43469.1	Acetoanaerobium sticklandii	Acetoanaerobium
OTU_97.6325.0	Neisseria meningitidis	Neisseria
OTU_97.32255.1	Burkholderia multivorans	Burkholderia
OTU_97.22007.0	Aerococcus urinaeequi	Aerococcus
OTU_97.40059.0	Neisseria meningitidis	Neisseria
OTU_97.36387.1	Streptococcus salivarius	Streptococcus
OTU_97.31214.0	Burkholderia cenocepacia	Burkholderia
OTU_97.35552.0	Burkholderia pseudomallei	Burkholderia
OTU_97.33307.0	Burkholderia mallei	Burkholderia
OTU_97.29.0	Burkholderia multivorans	Burkholderia
OTU_97.24659.0	Burkholderia pseudomallei	Burkholderia
OTU_97.37245.0	Neisseria meningitidis	Neisseria
OTU_97.8334.0	Aerococcus urinae	Aerococcus
OTU_97.37901.0	Burkholderia pseudomallei	Burkholderia
OTU_97.30649.0	Streptococcus pneumoniae	Streptococcus
OTU_97.23847.1	Streptococcus agalactiae	Streptococcus
OTU_97.42865.1	Glaesserella parasuis	Glaesserella
OTU_97.23602.0	Streptococcus pyogenes	Streptococcus
OTU_97.32764.0	Streptococcus gordonii	Streptococcus
OTU_97.23194.0	Streptococcus thermophilus	Streptococcus
OTU_97.26058.0	Aggregatibacter actinomycetemcomitans	Aggregatibacter
OTU_97.23194.1	Streptococcus pyogenes	Streptococcus
OTU_97.42544.0	Mannheimia haemolytica	Mannheimia
OTU_97.43256.1	Streptococcus agalactiae	Streptococcus
OTU_97.28969.1	Streptococcus salivarius	Streptococcus
OTU_97.26058.1	Aggregatibacter actinomycetemcomitans	Aggregatibacter
OTU_97.42865.0	Actinobacillus pleuropneumoniae	Actinobacillus
OTU_97.23847.0	Streptococcus mitis	Streptococcus
OTU_97.28969.0	Streptococcus pyogenes	Streptococcus
OTU_97.14330.0	Streptococcus agalactiae	Streptococcus
OTU_97.42462.0	Lactococcus lactis	Lactococcus
OTU_97.43256.0	Streptococcus pneumoniae	Streptococcus
OTU_97.32764.1	Streptococcus gordonii	Streptococcus
OTU_97.23602.1	Streptococcus pneumoniae	Streptococcus
OTU_97.1292.0	Streptococcus thermophilus	Streptococcus
OTU_97.25556.0	Propionibacterium freudenreichii	Propionibacterium
OTU_97.24431.0	Streptococcus agalactiae	Streptococcus
OTU_97.28688.0	Haemophilus influenzae	Haemophilus
OTU_97.39633.0	Streptococcus equi	Streptococcus
OTU_97.29722.0	Streptococcus oralis	Streptococcus
OTU_97.5757.0	Haemophilus influenzae	Haemophilus
OTU_97.30561.0	Streptococcus pyogenes	Streptococcus
OTU_97.5757.1	Histophilus somni	Histophilus
OTU_97.8581.0	Corynebacterium diphtheriae	Corynebacterium
OTU_97.26897.0	Fusobacterium nucleatum	Fusobacterium
OTU_97.688.0	Streptococcus thermophilus	Streptococcus
OTU_97.30649.1	Streptococcus thermophilus	Streptococcus
OTU_97.18437.0	Streptococcus mutans	Streptococcus
OTU_97.44160.0	Streptococcus halotolerans	Streptococcus
OTU_97.45322.0	Streptococcus pyogenes	Streptococcus
OTU_97.17727.0	Streptococcus mutans	Streptococcus
OTU_97.21322.0	Streptococcus pneumoniae	Streptococcus
OTU_97.11620.0	Burkholderia stabilis	Burkholderia
OTU_97.14178.0	Prevotella dentalis	Prevotella
OTU_97.28043.0	Burkholderia pseudomallei	Burkholderia
OTU_97.4758.0	Chryseobacterium sp. IHB B 17019	Chryseobacterium
OTU_97.44522.0	Streptococcus dysgalactiae	Streptococcus
OTU_97.28715.0	Clostridioides difficile	Clostridioides
OTU_97.5735.0	Mannheimia sp. USDA-ARS-USMARC-1261	Mannheimia
OTU_97.13576.0	Burkholderia pseudomallei	Burkholderia
OTU_97.45050.0	Haemophilus influenzae	Haemophilus
OTU_97.45289.0	Propionibacterium freudenreichii	Propionibacterium
OTU_97.38738.0	Burkholderia pseudomallei	Burkholderia
OTU_97.16759.0	Streptococcus anginosus	Streptococcus
OTU_97.8702.0	Cellulophaga baltica	Cellulophaga
OTU_97.24943.0	Streptococcus pneumoniae	Streptococcus
OTU_97.1141.0	Streptococcus pneumoniae	Streptococcus
OTU_97.24216.0	Prevotella enoeca	Prevotella
OTU_97.31069.0	Neisseria meningitidis	Neisseria
OTU_97.8703.0	Burkholderia territorii	Burkholderia
OTU_97.28043.1	Burkholderia pseudomallei	Burkholderia
OTU_97.40084.0	Burkholderia multivorans	Burkholderia
OTU_97.1533.0	Treponema pallidum	Treponema
OTU_97.675.0	Salegentibacter sp. T436	Salegentibacter
OTU_97.8361.0	Burkholderia sp. YI23	Burkholderia
OTU_97.21263.0	Carnobacterium maltaromaticum	Carnobacterium
OTU_97.39752.0	Streptococcus anginosus	Streptococcus
OTU_97.18445.1	[Haemophilus] ducreyi	Haemophilus
OTU_97.643.0	Streptococcus pneumoniae	Streptococcus
OTU_97.19867.0	Burkholderia pseudomultivorans	Burkholderia
OTU_97.21293.0	Treponema pallidum	Treponema
OTU_97.26884.1	Corynebacterium pseudotuberculosis	Corynebacterium
OTU_97.27203.0	Aggregatibacter actinomycetemcomitans	Aggregatibacter
OTU_97.15597.0	Streptococcus agalactiae	Streptococcus
OTU_97.27922.1	Pasteurella multocida	Pasteurella
OTU_97.43059.0	Mannheimia haemolytica	Mannheimia
OTU_97.25545.0	Neisseria meningitidis	Neisseria
OTU_97.42637.0	Streptococcus pyogenes	Streptococcus
OTU_97.35012.0	Mannheimia haemolytica	Mannheimia
OTU_97.3273.0	Corynebacterium pseudotuberculosis	Corynebacterium
OTU_97.38244.0	Streptococcus iniae	Streptococcus
OTU_97.27798.0	Prevotella ruminicola	Prevotella
OTU_97.33771.0	Campylobacter jejuni	Campylobacter
OTU_97.675.1	Riemerella anatipestifer	Riemerella
OTU_97.37734.0	Streptococcus constellatus	Streptococcus
OTU_97.7835.0	Streptococcus anginosus	Streptococcus
OTU_97.3317.0	Burkholderia pseudomallei	Burkholderia
OTU_97.33907.0	Streptococcus agalactiae	Streptococcus
OTU_97.18127.0	Streptococcus thermophilus	Streptococcus
OTU_97.21064.0	Flavobacterium columnare	Flavobacterium
OTU_97.17387.0	Corynebacterium casei	Corynebacterium
OTU_97.3586.0	Dichelobacter nodosus	Dichelobacter
OTU_97.32296.0	Streptococcus pneumoniae	Streptococcus
OTU_97.1533.1	Sphaerochaeta globosa	Sphaerochaeta
OTU_97.4724.0	Streptococcus suis	Streptococcus
OTU_97.38696.0	Streptococcus pyogenes	Streptococcus
OTU_97.479.0	Myroides sp. A21	Myroides
OTU_97.41052.0	Pasteurella multocida	Pasteurella
OTU_97.35575.0	Streptococcus dysgalactiae	Streptococcus
OTU_97.44911.0	Mannheimia haemolytica	Mannheimia
OTU_97.6154.0	Streptococcus pyogenes	Streptococcus
OTU_97.24681.0	Streptococcus pneumoniae	Streptococcus
OTU_97.15446.0	Streptococcus agalactiae	Streptococcus
OTU_97.31496.0	Streptococcus pyogenes	Streptococcus
OTU_97.27221.0	Fusobacterium nucleatum	Fusobacterium
OTU_97.17854.0	Haemophilus influenzae	Haemophilus
OTU_97.35107.0	Streptococcus pyogenes	Streptococcus
OTU_97.8703.1	Burkholderia pseudomallei	Burkholderia
OTU_97.6092.0	Fusobacterium nucleatum	Fusobacterium
OTU_97.23190.0	Neisseria gonorrhoeae	Neisseria
OTU_97.8721.1	Neisseria meningitidis	Neisseria
OTU_97.37453.0	Streptococcus himalayensis	Streptococcus
OTU_97.25225.0	Aggregatibacter aphrophilus	Aggregatibacter
OTU_97.13007.0	Streptococcus pneumoniae	Streptococcus
OTU_97.17394.0	Polaribacter reichenbachii	Polaribacter
OTU_97.27207.0	Streptococcus anginosus	Streptococcus
OTU_97.43059.1	Mannheimia haemolytica	Mannheimia
OTU_97.32296.1	Streptococcus suis	Streptococcus
OTU_97.30373.0	Streptococcus sanguinis	Streptococcus
OTU_97.14504.1	Polynucleobacter duraquae	Polynucleobacter
OTU_97.6715.0	Elizabethkingia anophelis	Elizabethkingia
OTU_97.26884.0	Corynebacterium variabile	Corynebacterium
OTU_97.8721.0	Neisseria meningitidis	Neisseria
OTU_97.44725.0	Campylobacter jejuni	Campylobacter
OTU_97.1626.0	Campylobacter jejuni	Campylobacter
OTU_97.18445.0	Actinobacillus pleuropneumoniae	Actinobacillus
OTU_97.45114.0	Streptococcus pneumoniae	Streptococcus
OTU_97.4910.0	[Haemophilus] ducreyi	Haemophilus
OTU_97.11425.0	Streptococcus pneumoniae	Streptococcus
OTU_97.8273.0	Campylobacter jejuni	Campylobacter
OTU_97.25545.1	Neisseria gonorrhoeae	Neisseria
OTU_97.35096.0	Campylobacter jejuni	Campylobacter
OTU_97.39384.0	Streptococcus pyogenes	Streptococcus
OTU_97.8273.1	Campylobacter coli	Campylobacter
OTU_97.17011.0	Campylobacter jejuni	Campylobacter
OTU_97.27922.0	Actinobacillus suis	Actinobacillus
OTU_97.31496.1	Streptococcus agalactiae	Streptococcus
OTU_97.5089.0	Atopobium parvulum	Atopobium
OTU_97.14504.0	Burkholderia multivorans	Burkholderia
OTU_97.20031.0	Burkholderia vietnamiensis	Burkholderia
OTU_97.36605.1	Algibacter alginicilyticus	Algibacter
OTU_97.36605.0	Flavobacterium branchiophilum	Flavobacterium
OTU_97.26793.0	Neisseria meningitidis	Neisseria
OTU_97.27675.0	Flavobacterium psychrophilum	Flavobacterium
OTU_97.25220.0	Streptococcus suis	Streptococcus
OTU_97.26895.1	Fusobacterium nucleatum	Fusobacterium
OTU_97.13257.0	Leptotrichia sp. oral taxon 847	Leptotrichia
OTU_97.11895.0	Treponema brennaborense	Treponema
OTU_97.16811.0	Myroides sp. ZB35	Myroides
OTU_97.38777.0	Burkholderia cepacia	Burkholderia
OTU_97.36382.0	Neisseria meningitidis	Neisseria
OTU_97.23341.0	Tenacibaculum todarodis	Tenacibaculum
OTU_97.26306.0	Fusobacterium nucleatum	Fusobacterium
OTU_97.14894.1	Campylobacter jejuni	Campylobacter
OTU_97.26895.0	Fusobacterium hwasookii	Fusobacterium
OTU_97.14894.0	Campylobacter jejuni	Campylobacter
OTU_97.43108.0	Propionibacterium sp. oral taxon 193	Propionibacterium
OTU_97.26707.0	Ilyobacter polytropus	Ilyobacter
OTU_97.30565.0	Campylobacter jejuni	Campylobacter
OTU_97.2610.0	Neisseria gonorrhoeae	Neisseria
OTU_97.2514.0	Streptococcus pyogenes	Streptococcus
OTU_97.15792.1	Mycoplasma capricolum	Mycoplasma
OTU_97.15792.0	Mycoplasma gallisepticum	Mycoplasma
OTU_97.4714.0	Campylobacter coli	Campylobacter
OTU_97.22162.0	Selenomonas sp. oral taxon 920	Selenomonas
OTU_97.26792.0	Fusobacterium nucleatum	Fusobacterium
OTU_97.7964.0	Spirochaeta thermophila	Spirochaeta
OTU_97.26911.0	Burkholderia pseudomallei	Burkholderia
OTU_97.9670.0	Fusobacterium nucleatum	Fusobacterium
OTU_97.31969.0	Selenomonas sputigena	Selenomonas
OTU_97.12103.0	Chryseobacterium sp. StRB126	Chryseobacterium
OTU_97.429.0	Treponema putidum	Treponema
OTU_97.360.0	Moraxella bovoculi	Moraxella
OTU_97.23623.1	Neisseria meningitidis	Neisseria
OTU_97.3995.0	Neisseria meningitidis	Neisseria
OTU_97.37108.0	Porphyromonas gingivalis	Porphyromonas
OTU_97.2518.0	Neisseria meningitidis	Neisseria
OTU_97.25956.0	Streptococcus equi	Streptococcus
OTU_97.23363.0	Glaesserella parasuis	Glaesserella
OTU_97.18522.0	Pasteurella multocida	Pasteurella
OTU_97.360.1	Moraxella bovoculi	Moraxella
OTU_97.42468.0	Lactococcus garvieae	Lactococcus
OTU_97.3995.1	Neisseria meningitidis	Neisseria
OTU_97.41293.0	[Haemophilus] ducreyi	Haemophilus
OTU_97.26178.0	Streptococcus pyogenes	Streptococcus
OTU_97.25547.0	Neisseria meningitidis	Neisseria
OTU_97.23623.0	Neisseria gonorrhoeae	Neisseria
OTU_97.16729.0	Moraxella catarrhalis	Moraxella
OTU_97.44061.0	Lactobacillus reuteri	Lactobacillus
OTU_97.20226.0	Porphyromonas gingivalis	Porphyromonas
OTU_97.39153.1	Neisseria meningitidis	Neisseria
OTU_97.39153.0	Neisseria meningitidis	Neisseria
OTU_97.4676.0	Neisseria meningitidis	Neisseria
OTU_97.6712.0	Streptococcus infantarius	Streptococcus
OTU_97.19690.0	Streptococcus suis	Streptococcus
OTU_97.24239.0	Haemophilus influenzae	Haemophilus
OTU_97.16292.0	Haemophilus parainfluenzae	Haemophilus
OTU_97.20264.0	Streptococcus agalactiae	Streptococcus
OTU_97.45070.0	Mannheimia haemolytica	Mannheimia
OTU_97.30977.0	Streptococcus salivarius	Streptococcus
OTU_97.17669.0	Streptococcus oralis	Streptococcus
OTU_97.18640.0	Streptococcus suis	Streptococcus
OTU_97.41794.0	Actinobacillus pleuropneumoniae	Actinobacillus
OTU_97.42361.0	Streptococcus agalactiae	Streptococcus
OTU_97.36067.0	Neisseria meningitidis	Neisseria
OTU_97.1418.0	Streptococcus salivarius	Streptococcus
OTU_97.27484.0	Sediminicola sp. YIK13	Sediminicola
OTU_97.34227.0	Streptococcus gallolyticus	Streptococcus
OTU_97.5114.0	Haemophilus influenzae	Haemophilus
OTU_97.43495.0	Mannheimia varigena	Mannheimia
OTU_97.8597.0	Streptococcus agalactiae	Streptococcus
OTU_97.3422.0	Aggregatibacter actinomycetemcomitans	Aggregatibacter
OTU_97.5114.1	Haemophilus influenzae	Haemophilus
OTU_97.30064.1	Streptococcus agalactiae	Streptococcus
OTU_97.4320.0	Methylorubrum extorquens	Methylorubrum
OTU_97.22166.0	Polaribacter vadi	Polaribacter
OTU_97.8597.1	Streptococcus agalactiae	Streptococcus
OTU_97.30064.0	Streptococcus agalactiae	Streptococcus
OTU_97.38677.0	Streptococcus suis	Streptococcus
OTU_97.34669.0	Streptococcus pyogenes	Streptococcus
OTU_97.41776.1	OTU_97.41776.1	OTU_97.41776.1
OTU_97.25.0	Streptococcus agalactiae	Streptococcus
OTU_97.6712.1	Streptococcus gordonii	Streptococcus
OTU_97.23306.0	Pasteurella multocida	Pasteurella
OTU_97.22123.1	Streptococcus pyogenes	Streptococcus
OTU_97.30708.0	Streptococcus marmotae	Streptococcus
OTU_97.42361.1	Streptococcus thermophilus	Streptococcus
OTU_97.42504.0	Haemophilus influenzae	Haemophilus
OTU_97.23793.0	Streptococcus sp. A12	Streptococcus
OTU_97.43495.1	Bibersteinia trehalosi	Bibersteinia
OTU_97.21931.0	Staphylococcus xylosus	Staphylococcus
OTU_97.41776.0	[Haemophilus] ducreyi	Haemophilus
OTU_97.17899.0	Streptococcus dysgalactiae	Streptococcus
OTU_97.17877.0	Streptococcus mitis	Streptococcus
OTU_97.30977.1	Streptococcus suis	Streptococcus
OTU_97.2533.0	Aggregatibacter actinomycetemcomitans	Aggregatibacter
OTU_97.875.0	Streptococcus pneumoniae	Streptococcus
OTU_97.19638.0	Haemophilus influenzae	Haemophilus
OTU_97.30708.1	Streptococcus thermophilus	Streptococcus
OTU_97.40389.0	Streptococcus pyogenes	Streptococcus
OTU_97.19369.0	Streptococcus pyogenes	Streptococcus
OTU_97.19690.1	Streptococcus pyogenes	Streptococcus
OTU_97.22123.0	Streptococcus pneumoniae	Streptococcus
OTU_97.37402.0	Lactococcus garvieae	Lactococcus
